,word,wordcount,percentage
3485,historical,1,2.7974766760382135e-06
3483,shelve,1,2.7974766760382135e-06
3480,fluxconcert,1,2.7974766760382135e-06
3478,scorch,1,2.7974766760382135e-06
3449,measuring,1,2.7974766760382135e-06
3475,grommet,1,2.7974766760382135e-06
3473,ono,1,2.7974766760382135e-06
3472,yoko,1,2.7974766760382135e-06
3470,underwear,1,2.7974766760382135e-06
3469,measure,1,2.7974766760382135e-06
3466,postive,1,2.7974766760382135e-06
3462,tokyo,1,2.7974766760382135e-06
3461,gallery,1,2.7974766760382135e-06
3460,naiqua,1,2.7974766760382135e-06
3459,solo,1,2.7974766760382135e-06
3458,higgins,1,2.7974766760382135e-06
3454,related,1,2.7974766760382135e-06
3452,plasticwrapped,1,2.7974766760382135e-06
3451,ignite,1,2.7974766760382135e-06
3390,ecke,1,2.7974766760382135e-06
3389,tamponierte,1,2.7974766760382135e-06
3388,zinkkiste,1,2.7974766760382135e-06
3329,scheibe,1,2.7974766760382135e-06
3345,shards,1,2.7974766760382135e-06
3344,poppies,1,2.7974766760382135e-06
3343,maschinenaggregat,1,2.7974766760382135e-06
3342,aggregate,1,2.7974766760382135e-06
3340,konzert,1,2.7974766760382135e-06
3338,concert,1,2.7974766760382135e-06
3337,sticky,1,2.7974766760382135e-06
3336,strassenbahn,1,2.7974766760382135e-06
3335,tram,1,2.7974766760382135e-06
3334,königskopf,1,2.7974766760382135e-06
3333,kings,1,2.7974766760382135e-06
3332,fork,1,2.7974766760382135e-06
3331,tuning,1,2.7974766760382135e-06
3330,doorstop,1,2.7974766760382135e-06
3328,schaf,1,2.7974766760382135e-06
3347,substanzen,1,2.7974766760382135e-06
3327,rind,1,2.7974766760382135e-06
3326,bacon,1,2.7974766760382135e-06
3325,honeycomb,1,2.7974766760382135e-06
3324,\r\nuntitled,1,2.7974766760382135e-06
3323,pflasterstein,1,2.7974766760382135e-06
3322,cobble,1,2.7974766760382135e-06
3321,gemeinschaftsspaten,1,2.7974766760382135e-06
3320,community,1,2.7974766760382135e-06
3319,filzanzug,1,2.7974766760382135e-06
3318,partitur,1,2.7974766760382135e-06
3315,verständigung,1,2.7974766760382135e-06
3313,brücke,1,2.7974766760382135e-06
3312,understanding,1,2.7974766760382135e-06
3311,bridges,1,2.7974766760382135e-06
3346,substances,1,2.7974766760382135e-06
3348,unschlitttallow,1,2.7974766760382135e-06
3387,überzogene,1,2.7974766760382135e-06
3368,klischee,1,2.7974766760382135e-06
3386,schwefel,1,2.7974766760382135e-06
3384,tamponed,1,2.7974766760382135e-06
3382,abfall,1,2.7974766760382135e-06
3381,magnetischer,1,2.7974766760382135e-06
3380,waste,1,2.7974766760382135e-06
3378,brot,1,2.7974766760382135e-06
3377,leuchtendem,1,2.7974766760382135e-06
3375,fräulein,1,2.7974766760382135e-06
3374,zwei,1,2.7974766760382135e-06
3373,ladies,1,2.7974766760382135e-06
3372,mold,1,2.7974766760382135e-06
3371,heft,1,2.7974766760382135e-06
3370,zeitschrift,1,2.7974766760382135e-06
3369,vorzugsausgabe,1,2.7974766760382135e-06
3365,dötze,1,2.7974766760382135e-06
3349,plasticmedicinal,1,2.7974766760382135e-06
3364,carrier,1,2.7974766760382135e-06
3363,beuysbräu,1,2.7974766760382135e-06
3362,brew,1,2.7974766760382135e-06
3361,beuys,1,2.7974766760382135e-06
3360,gelatinekeilprogrammiert,1,2.7974766760382135e-06
3359,wedgeprogrammed,1,2.7974766760382135e-06
3358,room,1,2.7974766760382135e-06
3357,maschineneraum,1,2.7974766760382135e-06
3356,dem,1,2.7974766760382135e-06
3355,aus,1,2.7974766760382135e-06
3354,blutwurst,1,2.7974766760382135e-06
3353,behandelte,1,2.7974766760382135e-06
3352,zinksalbe,1,2.7974766760382135e-06
3351,plastikmedizinisch,1,2.7974766760382135e-06
3500,sheet\r\n,1,2.7974766760382135e-06
3503,brecht,1,2.7974766760382135e-06
3724,casing\r\n,1,2.7974766760382135e-06
3661,moving,1,2.7974766760382135e-06
3653,road,1,2.7974766760382135e-06
3654,marking,1,2.7974766760382135e-06
3657,alcohol,1,2.7974766760382135e-06
3658,motorized,1,2.7974766760382135e-06
3659,destroyed,1,2.7974766760382135e-06
3660,flyers,1,2.7974766760382135e-06
3663,confrim,1,2.7974766760382135e-06
3504,fillious,1,2.7974766760382135e-06
3665,scrapbook,1,2.7974766760382135e-06
3667,affixations,1,2.7974766760382135e-06
3672,corkscrew,1,2.7974766760382135e-06
3676,mop,1,2.7974766760382135e-06
3677,bucket,1,2.7974766760382135e-06
3678,unfilled,1,2.7974766760382135e-06
3652,safe,1,2.7974766760382135e-06
3651,chimney,1,2.7974766760382135e-06
3650,engine,1,2.7974766760382135e-06
3649,steam,1,2.7974766760382135e-06
3648,facsimiles,1,2.7974766760382135e-06
3647,feltcovered,1,2.7974766760382135e-06
3646,lad,1,2.7974766760382135e-06
3645,kwikprint,1,2.7974766760382135e-06
3638,duster,1,2.7974766760382135e-06
3637,nutbone,1,2.7974766760382135e-06
3636,publisher\s,1,2.7974766760382135e-06
3635,brecht\s,1,2.7974766760382135e-06
3632,photocopied,1,2.7974766760382135e-06
3631,bean,1,2.7974766760382135e-06
3630,simoni,1,2.7974766760382135e-06
3629,itc,1,2.7974766760382135e-06
3627,formats,1,2.7974766760382135e-06
3679,balloons,1,2.7974766760382135e-06
3680,mug,1,2.7974766760382135e-06
3681,lighter,1,2.7974766760382135e-06
3707,stampholder,1,2.7974766760382135e-06
3723,lard,1,2.7974766760382135e-06
3722,kennedy,1,2.7974766760382135e-06
3721,welt,1,2.7974766760382135e-06
3720,neuen,1,2.7974766760382135e-06
3719,einer,1,2.7974766760382135e-06
3718,nach,1,2.7974766760382135e-06
3717,suche,1,2.7974766760382135e-06
3716,kodacolor,1,2.7974766760382135e-06
3715,graphic,1,2.7974766760382135e-06
3714,advertising,1,2.7974766760382135e-06
3713,argon,1,2.7974766760382135e-06
3710,nailed,1,2.7974766760382135e-06
3709,arrows,1,2.7974766760382135e-06
3708,stilts,1,2.7974766760382135e-06
3705,friedman,1,2.7974766760382135e-06
3682,winder,1,2.7974766760382135e-06
3703,postives,1,2.7974766760382135e-06
3702,staple,1,2.7974766760382135e-06
3699,batteries,1,2.7974766760382135e-06
3698,twoway,1,2.7974766760382135e-06
3697,yardstick,1,2.7974766760382135e-06
3696,clip,1,2.7974766760382135e-06
3694,accordionfolded,1,2.7974766760382135e-06
3691,waves,1,2.7974766760382135e-06
3690,fm,1,2.7974766760382135e-06
3688,format,1,2.7974766760382135e-06
3686,frogs,1,2.7974766760382135e-06
3685,indended,1,2.7974766760382135e-06
3684,designed,1,2.7974766760382135e-06
3683,condom,1,2.7974766760382135e-06
3625,wallet,1,2.7974766760382135e-06
3622,liquor,1,2.7974766760382135e-06
3621,joke,1,2.7974766760382135e-06
3542,dvdr,1,2.7974766760382135e-06
3568,whistles,1,2.7974766760382135e-06
3567,openings,1,2.7974766760382135e-06
3564,placard,1,2.7974766760382135e-06
3562,cutandpainted,1,2.7974766760382135e-06
3560,lightbulb,1,2.7974766760382135e-06
3553,sevenchannel,1,2.7974766760382135e-06
3551,rapidograph,1,2.7974766760382135e-06
3550,velcro,1,2.7974766760382135e-06
3549,locked,1,2.7974766760382135e-06
3547,halfeggs,1,2.7974766760382135e-06
3546,containg,1,2.7974766760382135e-06
3545,umatic,1,2.7974766760382135e-06
3544,videotape,1,2.7974766760382135e-06
3543,vcr,1,2.7974766760382135e-06
3536,substrates,1,2.7974766760382135e-06
3572,rectangle,1,2.7974766760382135e-06
3532,carrot,1,2.7974766760382135e-06
3529,viewer\r\n,1,2.7974766760382135e-06
3528,ashes,1,2.7974766760382135e-06
3527,matchbooks,1,2.7974766760382135e-06
3525,jewels,1,2.7974766760382135e-06
3523,plugs,1,2.7974766760382135e-06
3521,snail,1,2.7974766760382135e-06
3520,leader,1,2.7974766760382135e-06
3518,items,1,2.7974766760382135e-06
3515,pasta,1,2.7974766760382135e-06
3512,harpsichord,1,2.7974766760382135e-06
3509,jewel,1,2.7974766760382135e-06
3507,escutcheons,1,2.7974766760382135e-06
3505,telepathic,1,2.7974766760382135e-06
3569,pouch,1,2.7974766760382135e-06
3575,spice,1,2.7974766760382135e-06
3618,panasonic,1,2.7974766760382135e-06
3598,partial,1,2.7974766760382135e-06
3616,jackalope,1,2.7974766760382135e-06
3615,matchbook,1,2.7974766760382135e-06
3614,loaf,1,2.7974766760382135e-06
3613,tempurafried,1,2.7974766760382135e-06
3612,keychain,1,2.7974766760382135e-06
3610,pigmentation,1,2.7974766760382135e-06
3609,endpaper,1,2.7974766760382135e-06
3607,bottomless,1,2.7974766760382135e-06
3604,denki,1,2.7974766760382135e-06
3603,fuji,1,2.7974766760382135e-06
3602,confetti\r\n,1,2.7974766760382135e-06
3601,maker,1,2.7974766760382135e-06
3600,noise,1,2.7974766760382135e-06
3599,tiffany,1,2.7974766760382135e-06
3596,fake,1,2.7974766760382135e-06
3576,fluxchess,1,2.7974766760382135e-06
3595,rat,1,2.7974766760382135e-06
3594,outside,1,2.7974766760382135e-06
3593,outlet,1,2.7974766760382135e-06
3592,thumb,1,2.7974766760382135e-06
3591,peanuts,1,2.7974766760382135e-06
3590,banana,1,2.7974766760382135e-06
3589,ninetyseven,1,2.7974766760382135e-06
3587,pump,1,2.7974766760382135e-06
3584,truck,1,2.7974766760382135e-06
3583,mailbox,1,2.7974766760382135e-06
3581,ladder,1,2.7974766760382135e-06
3580,bottier,1,2.7974766760382135e-06
3579,philippe,1,2.7974766760382135e-06
3577,cultures,1,2.7974766760382135e-06
2993,celotex,1,2.7974766760382135e-06
2071,gelain,1,2.7974766760382135e-06
2991,wilp,1,2.7974766760382135e-06
1377,trotskii,1,2.7974766760382135e-06
1371,matiushin,1,2.7974766760382135e-06
1372,petrovvodkin,1,2.7974766760382135e-06
1373,raevskaia,1,2.7974766760382135e-06
1374,lev,1,2.7974766760382135e-06
1375,rudnev,1,2.7974766760382135e-06
1376,shterenberg,1,2.7974766760382135e-06
1378,izoram,1,2.7974766760382135e-06
1369,kustodiev,1,2.7974766760382135e-06
1380,brigade,1,2.7974766760382135e-06
1382,proletkult,1,2.7974766760382135e-06
1384,photographers,1,2.7974766760382135e-06
1388,mini,1,2.7974766760382135e-06
1391,illustrating,1,2.7974766760382135e-06
1392,assembling,1,2.7974766760382135e-06
1370,lebedev,1,2.7974766760382135e-06
1368,duplitskii,1,2.7974766760382135e-06
1394,xeroxed,1,2.7974766760382135e-06
1356,crotti,1,2.7974766760382135e-06
1339,ix,1,2.7974766760382135e-06
1341,xiii,1,2.7974766760382135e-06
1343,xiv,1,2.7974766760382135e-06
1345,xvii,1,2.7974766760382135e-06
1352,saunders,1,2.7974766760382135e-06
1354,storing,1,2.7974766760382135e-06
1359,maccard,1,2.7974766760382135e-06
1367,dobuzhinskii,1,2.7974766760382135e-06
1361,sarralebedeva,1,2.7974766760382135e-06
1362,akishin,1,2.7974766760382135e-06
1363,altman,1,2.7974766760382135e-06
1364,branottrossiné,1,2.7974766760382135e-06
1365,boguslavskaia,1,2.7974766760382135e-06
1366,buryshkin,1,2.7974766760382135e-06
1393,procedure,1,2.7974766760382135e-06
1409,bee,1,2.7974766760382135e-06
1329,trame,1,2.7974766760382135e-06
1455,cock,1,2.7974766760382135e-06
1446,creature,1,2.7974766760382135e-06
1448,angel,1,2.7974766760382135e-06
1450,kahn,1,2.7974766760382135e-06
1451,little,1,2.7974766760382135e-06
1453,shops,1,2.7974766760382135e-06
1454,boy,1,2.7974766760382135e-06
1457,owl,1,2.7974766760382135e-06
1444,collectors,1,2.7974766760382135e-06
1458,birds,1,2.7974766760382135e-06
1460,venus,1,2.7974766760382135e-06
1461,sea,1,2.7974766760382135e-06
1462,weed,1,2.7974766760382135e-06
1463,tiger,1,2.7974766760382135e-06
1464,lamb,1,2.7974766760382135e-06
1445,fantastic,1,2.7974766760382135e-06
1443,abundant,1,2.7974766760382135e-06
1410,dragon,1,2.7974766760382135e-06
1426,esty,1,2.7974766760382135e-06
1413,mandrill,1,2.7974766760382135e-06
1415,abraham,1,2.7974766760382135e-06
1416,isaac,1,2.7974766760382135e-06
1417,thief,1,2.7974766760382135e-06
1418,crucified,1,2.7974766760382135e-06
1421,men,1,2.7974766760382135e-06
1431,hyman,1,2.7974766760382135e-06
1441,lockshin,1,2.7974766760382135e-06
1432,swetzoff,1,2.7974766760382135e-06
1433,saxe,1,2.7974766760382135e-06
1435,gehenna,1,2.7974766760382135e-06
1436,aet,1,2.7974766760382135e-06
1438,life,1,2.7974766760382135e-06
1439,schiff,1,2.7974766760382135e-06
1330,diagrams,1,2.7974766760382135e-06
1322,protected,1,2.7974766760382135e-06
1466,owls,1,2.7974766760382135e-06
1211,prassinos,1,2.7974766760382135e-06
1198,ruled,1,2.7974766760382135e-06
1201,wrinkled,1,2.7974766760382135e-06
1202,rough,1,2.7974766760382135e-06
1203,catalan,1,2.7974766760382135e-06
1209,gérard,1,2.7974766760382135e-06
1210,angiolini,1,2.7974766760382135e-06
1214,playbill,1,2.7974766760382135e-06
1192,malevich,1,2.7974766760382135e-06
1222,klutsis,1,2.7974766760382135e-06
1223,siniakova,1,2.7974766760382135e-06
1225,schmid,1,2.7974766760382135e-06
1226,permanently,1,2.7974766760382135e-06
1227,interchangeably,1,2.7974766760382135e-06
1229,intermittent,1,2.7974766760382135e-06
1196,blotting,1,2.7974766760382135e-06
1191,kasimir,1,2.7974766760382135e-06
1233,annenkov,1,2.7974766760382135e-06
1172,fortynine,1,2.7974766760382135e-06
1142,overleaves,1,2.7974766760382135e-06
1143,blackwith,1,2.7974766760382135e-06
1144,denisovskii,1,2.7974766760382135e-06
1165,ezra,1,2.7974766760382135e-06
1166,pound,1,2.7974766760382135e-06
1169,run,1,2.7974766760382135e-06
1173,newsletter,1,2.7974766760382135e-06
1190,roze,1,2.7974766760382135e-06
1176,slideout,1,2.7974766760382135e-06
1179,bookobject,1,2.7974766760382135e-06
1182,enrico,1,2.7974766760382135e-06
1183,magnani,1,2.7974766760382135e-06
1184,pescia,1,2.7974766760382135e-06
1187,leporello,1,2.7974766760382135e-06
1232,iurii,1,2.7974766760382135e-06
1245,initials\r\n,1,2.7974766760382135e-06
1314,lana,1,2.7974766760382135e-06
1298,octavio,1,2.7974766760382135e-06
1290,micheline,1,2.7974766760382135e-06
1291,bounoure,1,2.7974766760382135e-06
1292,alain,1,2.7974766760382135e-06
1293,joubert,1,2.7974766760382135e-06
1296,mimi,1,2.7974766760382135e-06
1297,parent,1,2.7974766760382135e-06
1299,paz,1,2.7974766760382135e-06
1287,missives,1,2.7974766760382135e-06
1301,pieyre,1,2.7974766760382135e-06
1303,mandiargues,1,2.7974766760382135e-06
1304,xxx,1,2.7974766760382135e-06
1308,benjamin,1,2.7974766760382135e-06
1309,péret,1,2.7974766760382135e-06
1313,breast,1,2.7974766760382135e-06
1289,benayoun,1,2.7974766760382135e-06
1285,deluxe,1,2.7974766760382135e-06
1246,initials\r\n\r\n,1,2.7974766760382135e-06
1262,remarques,1,2.7974766760382135e-06
1247,also,1,2.7974766760382135e-06
1249,sportwear,1,2.7974766760382135e-06
1251,incorporates,1,2.7974766760382135e-06
1252,liubov,1,2.7974766760382135e-06
1258,bernard,1,2.7974766760382135e-06
1259,bockes,1,2.7974766760382135e-06
1264,kupreianov,1,2.7974766760382135e-06
1284,fabriano,1,2.7974766760382135e-06
1265,zemenkov,1,2.7974766760382135e-06
1266,chicherin,1,2.7974766760382135e-06
1268,prined,1,2.7974766760382135e-06
1270,cover\r\n\r\n,1,2.7974766760382135e-06
1272,photograuvre,1,2.7974766760382135e-06
1281,oxford,1,2.7974766760382135e-06
1465,mosquito,1,2.7974766760382135e-06
1467,bacons,1,2.7974766760382135e-06
1140,read,1,2.7974766760382135e-06
1674,rectangular,1,2.7974766760382135e-06
1665,françoise,1,2.7974766760382135e-06
1666,ithograph,1,2.7974766760382135e-06
1670,valentine,1,2.7974766760382135e-06
1671,penrose,1,2.7974766760382135e-06
1672,bétemps,1,2.7974766760382135e-06
1673,war,1,2.7974766760382135e-06
1675,unmounted,1,2.7974766760382135e-06
1657,éluards,1,2.7974766760382135e-06
1676,llithograph,1,2.7974766760382135e-06
1677,hodomura,1,2.7974766760382135e-06
1679,lemagny,1,2.7974766760382135e-06
1680,caricature,1,2.7974766760382135e-06
1682,lady,1,2.7974766760382135e-06
1683,waiting,1,2.7974766760382135e-06
1664,boook,1,2.7974766760382135e-06
1656,reproducing,1,2.7974766760382135e-06
1685,saltimbanques,1,2.7974766760382135e-06
1635,rider,1,2.7974766760382135e-06
1622,laurens,1,2.7974766760382135e-06
1627,foreword,1,2.7974766760382135e-06
1628,noted,1,2.7974766760382135e-06
1629,bon,1,2.7974766760382135e-06
1631,tirage,1,2.7974766760382135e-06
1632,prinetd,1,2.7974766760382135e-06
1636,fortyone,1,2.7974766760382135e-06
1653,cabana,1,2.7974766760382135e-06
1637,iillustrated,1,2.7974766760382135e-06
1638,matisses,1,2.7974766760382135e-06
1639,annotating,1,2.7974766760382135e-06
1641,euroset,1,2.7974766760382135e-06
1650,armchair,1,2.7974766760382135e-06
1652,bather,1,2.7974766760382135e-06
1684,laureate,1,2.7974766760382135e-06
1686,chapter,1,2.7974766760382135e-06
1616,lacourière,1,2.7974766760382135e-06
1726,kees,1,2.7974766760382135e-06
1719,screenprints\r\n,1,2.7974766760382135e-06
1721,bonnard,1,2.7974766760382135e-06
1722,boris,1,2.7974766760382135e-06
1723,bottini,1,2.7974766760382135e-06
1724,delcourt,1,2.7974766760382135e-06
1725,derain,1,2.7974766760382135e-06
1727,dongen,1,2.7974766760382135e-06
1717,gilbert,1,2.7974766760382135e-06
1731,epstein,1,2.7974766760382135e-06
1732,othon,1,2.7974766760382135e-06
1733,friesz,1,2.7974766760382135e-06
1735,laurencin,1,2.7974766760382135e-06
1736,maximilien,1,2.7974766760382135e-06
1737,luce,1,2.7974766760382135e-06
1718,poilliot,1,2.7974766760382135e-06
1708,duplicatea,1,2.7974766760382135e-06
1688,stern,1,2.7974766760382135e-06
1696,daniel,1,2.7974766760382135e-06
1689,auguste,1,2.7974766760382135e-06
1690,clot,1,2.7974766760382135e-06
1691,rodin,1,2.7974766760382135e-06
1692,masure,1,2.7974766760382135e-06
1694,perrigot,1,2.7974766760382135e-06
1695,protective,1,2.7974766760382135e-06
1697,jacomet,1,2.7974766760382135e-06
1707,stallion,1,2.7974766760382135e-06
1699,professional,1,2.7974766760382135e-06
1700,printmaker,1,2.7974766760382135e-06
1701,bkf,1,2.7974766760382135e-06
1702,vidalon,1,2.7974766760382135e-06
1704,smudges,1,2.7974766760382135e-06
1705,splatters,1,2.7974766760382135e-06
1618,fortyseven,1,2.7974766760382135e-06
1615,roger,1,2.7974766760382135e-06
1468,boar,1,2.7974766760382135e-06
1498,vulture,1,2.7974766760382135e-06
1491,peacock,1,2.7974766760382135e-06
1492,barracuda,1,2.7974766760382135e-06
1493,mouse,1,2.7974766760382135e-06
1494,hyena,1,2.7974766760382135e-06
1495,prawn,1,2.7974766760382135e-06
1496,crab,1,2.7974766760382135e-06
1499,rooster,1,2.7974766760382135e-06
1489,lizard,1,2.7974766760382135e-06
1500,flea,1,2.7974766760382135e-06
1507,cranach,1,2.7974766760382135e-06
1516,ferroconcrete,1,2.7974766760382135e-06
1518,kamenskii,1,2.7974766760382135e-06
1519,zaum,1,2.7974766760382135e-06
1525,avon\r\n\r\n,1,2.7974766760382135e-06
1490,skeleton,1,2.7974766760382135e-06
1488,bull,1,2.7974766760382135e-06
1534,cocteau,1,2.7974766760382135e-06
1477,beetle,1,2.7974766760382135e-06
1469,praying,1,2.7974766760382135e-06
1470,mantis,1,2.7974766760382135e-06
1472,bick,1,2.7974766760382135e-06
1473,md,1,2.7974766760382135e-06
1475,frog,1,2.7974766760382135e-06
1476,armadillo,1,2.7974766760382135e-06
1478,crows,1,2.7974766760382135e-06
1487,scorpion,1,2.7974766760382135e-06
1479,ant,1,2.7974766760382135e-06
1480,seton,1,2.7974766760382135e-06
1482,mitchell,1,2.7974766760382135e-06
1483,dorothy,1,2.7974766760382135e-06
1484,alex,1,2.7974766760382135e-06
1486,spider,1,2.7974766760382135e-06
1527,lyrics,1,2.7974766760382135e-06
1535,auric,1,2.7974766760382135e-06
1612,mailliez,1,2.7974766760382135e-06
1595,jeanne,1,2.7974766760382135e-06
1585,malacca,1,2.7974766760382135e-06
1587,jl,1,2.7974766760382135e-06
1588,perrichon,1,2.7974766760382135e-06
1590,murier,1,2.7974766760382135e-06
1591,dannam,1,2.7974766760382135e-06
1593,sotain,1,2.7974766760382135e-06
1596,rosoy,1,2.7974766760382135e-06
1579,derains,1,2.7974766760382135e-06
1597,petitbarat,1,2.7974766760382135e-06
1599,ambroise,1,2.7974766760382135e-06
1601,renoir,1,2.7974766760382135e-06
1608,wwoodcut,1,2.7974766760382135e-06
1610,jeangabriel,1,2.7974766760382135e-06
1611,daragnès,1,2.7974766760382135e-06
1580,baudier,1,2.7974766760382135e-06
1575,jacques,1,2.7974766760382135e-06
1543,delaunay,1,2.7974766760382135e-06
1556,gouahce,1,2.7974766760382135e-06
1547,reverse,1,2.7974766760382135e-06
1548,bookw,1,2.7974766760382135e-06
1549,ith,1,2.7974766760382135e-06
1550,nintysix,1,2.7974766760382135e-06
1551,roulettte,1,2.7974766760382135e-06
1553,collotypte,1,2.7974766760382135e-06
1557,blakc,1,2.7974766760382135e-06
1573,tony,1,2.7974766760382135e-06
1564,intext,1,2.7974766760382135e-06
1566,sketches,1,2.7974766760382135e-06
1567,syndicat,1,2.7974766760382135e-06
1568,graveurs,1,2.7974766760382135e-06
1569,sur,1,2.7974766760382135e-06
1570,bois,1,2.7974766760382135e-06
1141,author,1,2.7974766760382135e-06
1139,peoms,1,2.7974766760382135e-06
1740,albert,1,2.7974766760382135e-06
550,velon,1,2.7974766760382135e-06
522,chromedplated,1,2.7974766760382135e-06
526,hardrubber,1,2.7974766760382135e-06
532,semiprecious,1,2.7974766760382135e-06
539,tread,1,2.7974766760382135e-06
543,holland,1,2.7974766760382135e-06
548,bobbin,1,2.7974766760382135e-06
552,grasses,1,2.7974766760382135e-06
516,legless,1,2.7974766760382135e-06
553,reeds,1,2.7974766760382135e-06
556,steelcolored,1,2.7974766760382135e-06
558,vinylite,1,2.7974766760382135e-06
572,beveled,1,2.7974766760382135e-06
573,parana,1,2.7974766760382135e-06
575,resinimpregnated,1,2.7974766760382135e-06
518,steelreinforced,1,2.7974766760382135e-06
514,pony,1,2.7974766760382135e-06
577,panelyte,1,2.7974766760382135e-06
474,hickory,1,2.7974766760382135e-06
452,madagaska,1,2.7974766760382135e-06
459,structomold,1,2.7974766760382135e-06
460,plasticimpregnated,1,2.7974766760382135e-06
462,brocade,1,2.7974766760382135e-06
468,lexan,1,2.7974766760382135e-06
473,deal,1,2.7974766760382135e-06
476,bentwood,1,2.7974766760382135e-06
511,heatsealed,1,2.7974766760382135e-06
481,sculpted,1,2.7974766760382135e-06
485,lava,1,2.7974766760382135e-06
496,milkglass,1,2.7974766760382135e-06
497,blackenameled,1,2.7974766760382135e-06
504,porcelain\r\n,1,2.7974766760382135e-06
508,feet,1,2.7974766760382135e-06
576,faience,1,2.7974766760382135e-06
579,birchwood,1,2.7974766760382135e-06
434,unibody,1,2.7974766760382135e-06
640,inflated,1,2.7974766760382135e-06
628,acryloitrile,1,2.7974766760382135e-06
629,acetal,1,2.7974766760382135e-06
634,jersey,1,2.7974766760382135e-06
635,versalite,1,2.7974766760382135e-06
637,corundum,1,2.7974766760382135e-06
638,granules,1,2.7974766760382135e-06
641,welsh,1,2.7974766760382135e-06
622,dial,1,2.7974766760382135e-06
643,lunel,1,2.7974766760382135e-06
648,chromevanadium,1,2.7974766760382135e-06
649,tinnediron,1,2.7974766760382135e-06
651,stonepolished,1,2.7974766760382135e-06
652,blackware,1,2.7974766760382135e-06
657,braided,1,2.7974766760382135e-06
623,wetspun,1,2.7974766760382135e-06
617,cadmiumfinished,1,2.7974766760382135e-06
580,burl,1,2.7974766760382135e-06
593,propionate,1,2.7974766760382135e-06
585,steamblown,1,2.7974766760382135e-06
586,magnalite,1,2.7974766760382135e-06
587,celanese,1,2.7974766760382135e-06
588,fortisan,1,2.7974766760382135e-06
590,aluminum\r\nbc,1,2.7974766760382135e-06
591,steel\r\nde,1,2.7974766760382135e-06
598,sapphires,1,2.7974766760382135e-06
616,turquoise,1,2.7974766760382135e-06
600,calfskin,1,2.7974766760382135e-06
604,contour,1,2.7974766760382135e-06
607,lapis,1,2.7974766760382135e-06
608,lazuli,1,2.7974766760382135e-06
609,fill,1,2.7974766760382135e-06
614,opaline,1,2.7974766760382135e-06
441,siamese,1,2.7974766760382135e-06
429,fiberfill,1,2.7974766760382135e-06
661,top\r\n,1,2.7974766760382135e-06
173,ac,1,2.7974766760382135e-06
151,graphite\r\nb,1,2.7974766760382135e-06
152,graphite\r\nc,1,2.7974766760382135e-06
153,ink\r\nde,1,2.7974766760382135e-06
154,ink\r\nfg,1,2.7974766760382135e-06
155,graphite\r\nh,1,2.7974766760382135e-06
156,ink\r\ni,1,2.7974766760382135e-06
175,board\r\nc,1,2.7974766760382135e-06
144,scoring,1,2.7974766760382135e-06
176,board\r\nd,1,2.7974766760382135e-06
182,card\r\nf,1,2.7974766760382135e-06
183,\r\ni,1,2.7974766760382135e-06
184,print\r\nb,1,2.7974766760382135e-06
185,print\r\nc,1,2.7974766760382135e-06
187,stamp\r\nd,1,2.7974766760382135e-06
150,paper\r\na,1,2.7974766760382135e-06
143,goache,1,2.7974766760382135e-06
201,plasteline,1,2.7974766760382135e-06
106,diazoprint,1,2.7974766760382135e-06
31,prismacolor,1,2.7974766760382135e-06
33,whiteprint,1,2.7974766760382135e-06
69,ink\r\nb,1,2.7974766760382135e-06
83,felttippped,1,2.7974766760382135e-06
86,fomecor,1,2.7974766760382135e-06
87,charocal,1,2.7974766760382135e-06
110,braque\s,1,2.7974766760382135e-06
133,pressuretransferred,1,2.7974766760382135e-06
118,klees,1,2.7974766760382135e-06
119,colorful,1,2.7974766760382135e-06
120,meal,1,2.7974766760382135e-06
123,translucenttracing,1,2.7974766760382135e-06
124,illusration,1,2.7974766760382135e-06
130,scultpure,1,2.7974766760382135e-06
188,diazotype\r\nb,1,2.7974766760382135e-06
215,dichroic,1,2.7974766760382135e-06
426,heatbonded,1,2.7974766760382135e-06
381,assembly,1,2.7974766760382135e-06
364,plywood\r\n,1,2.7974766760382135e-06
368,rovanna,1,2.7974766760382135e-06
369,microfilamant,1,2.7974766760382135e-06
374,hazel,1,2.7974766760382135e-06
378,canaletta,1,2.7974766760382135e-06
380,ballbearing,1,2.7974766760382135e-06
391,calico,1,2.7974766760382135e-06
354,cabinets,1,2.7974766760382135e-06
404,struts,1,2.7974766760382135e-06
407,zinccoated,1,2.7974766760382135e-06
415,avodire,1,2.7974766760382135e-06
417,spanish,1,2.7974766760382135e-06
422,tortoise,1,2.7974766760382135e-06
425,plasticized,1,2.7974766760382135e-06
355,cretonne,1,2.7974766760382135e-06
343,waxy,1,2.7974766760382135e-06
223,marbling,1,2.7974766760382135e-06
275,casement,1,2.7974766760382135e-06
239,impactresistant,1,2.7974766760382135e-06
242,synthesized,1,2.7974766760382135e-06
249,low,1,2.7974766760382135e-06
255,syrenebutadienerubber,1,2.7974766760382135e-06
262,hardened,1,2.7974766760382135e-06
274,sheer,1,2.7974766760382135e-06
277,bleached,1,2.7974766760382135e-06
339,european,1,2.7974766760382135e-06
290,chromemolybdenum,1,2.7974766760382135e-06
296,matrix,1,2.7974766760382135e-06
305,linen\r\n,1,2.7974766760382135e-06
331,neoprenecoated,1,2.7974766760382135e-06
332,runners,1,2.7974766760382135e-06
